438,108,2,1375142400
439,108,4,1349654400
440,108,5,960854400
441,108,5,1339891200
442,108,5,1333497600
443,108,5,1371081600
444,108,4,1374105600
445,108,3,1323561600
446,108,3,1318723200
447,108,4,1224892800
448,108,4,1259971200
449,108,5,1352764800
450,108,5,1393891200
451,108,4,1336608000
452,108,5,1390348800
453,108,1,1296518400
454,108,5,1374364800
455,108,5,1210204800
456,108,5,1381881600
457,108,5,1361836800
458,108,5,1355443200
459,108,5,1163980800
460,108,5,1335744000
461,108,5,1383264000
462,108,5,1231286400
463,108,3,1381276800
464,108,5,1291420800
465,108,3,1386979200
466,108,5,1252800000
467,108,4,1329955200
468,108,1,1390348800
469,108,5,1293926400
470,108,5,1290124800
471,108,5,1266019200
472,108,5,1200441600
473,108,2,1364169600
474,108,5,1332288000
475,108,5,1382313600
476,108,5,1396569600
477,108,4,1356912000
478,108,4,1222992000
479,108,5,1377820800
480,108,5,1377648000
481,108,4,1375315200
482,108,5,1333497600
483,108,5,1371168000
484,108,5,1388102400
485,108,4,1393027200
486,108,5,1357689600
487,108,3,1387497600
488,108,5,1331424000
489,108,5,1369180800
490,108,5,1264204800
491,108,4,1382054400
492,108,5,1329868800
493,108,4,1384905600
494,108,4,1227484800
495,108,3,1269734400
496,108,5,1358640000
497,108,5,1377993600
498,108,5,1371686400
499,108,5,1239580800
500,108,5,1329782400
501,108,3,1356134400
502,108,5,1243728000
503,108,4,1388361600
504,108,5,1378339200
505,108,5,1393545600
506,108,5,1326153600
507,108,4,1339891200
508,108,3,1358467200
509,109,2,1381449600
510,109,5,1397606400
511,109,4,1381708800
512,109,5,1345507200
513,109,5,1362614400
514,109,5,1287705600
515,109,5,1386633600
516,109,5,1313625600
517,109,4,1370908800
518,109,5,1366156800
519,109,5,1398470400
520,109,5,1358899200
521,109,5,1388102400
522,109,5,1363824000
523,109,5,1393372800
524,109,5,1385596800
525,109,4,1269475200
526,109,5,1302307200
527,109,5,1404604800
392,109,4,1292976000
528,109,4,1354579200
529,109,5,1387843200
530,109,4,961718400
531,109,5,1371600000
532,109,4,1380067200
533,109,5,1273968000
534,109,5,1224028800
535,109,5,1246752000
536,109,5,1245542400
537,109,5,1361232000
538,109,4,1378598400
539,109,5,1403136000
540,109,5,1355702400
541,109,4,1330041600
542,109,5,1339459200
543,109,5,1264809600
544,109,4,1360022400
545,109,5,1391040000
546,109,5,1321401600
547,109,5,1283212800
548,109,5,1299542400
549,109,5,1388016000
550,109,5,1353542400
551,109,4,1370390400
552,109,4,1356998400
553,109,4,1360972800
554,109,5,1399420800
555,109,5,1238198400
556,109,4,1274486400
557,109,4,1379894400
558,109,5,1376352000
559,109,5,1388448000
560,109,5,1393718400
561,109,5,1372291200
562,109,5,1340668800
563,109,5,1244764800
564,109,3,1305158400
565,109,5,1363996800
566,109,5,1399248000
567,109,5,1392854400
568,109,5,1264809600
569,109,5,1271289600
570,109,5,1303430400
571,109,5,1301356800
572,109,5,1215216000
573,109,5,1366502400
574,109,5,1324771200
575,109,5,1354924800
576,109,5,1250121600
577,109,5,1368403200
578,109,4,1391212800
579,109,4,1358380800
580,109,4,1398124800
581,109,5,1404000000
582,109,5,1303603200
583,109,3,1228608000
584,109,5,1323907200
585,109,5,1357603200
586,109,5,1358380800
587,109,5,1238716800
588,109,4,1366675200
589,109,5,1353888000
590,109,5,1303776000
591,109,5,1369180800
592,109,5,1361145600
593,109,4,1369526400
594,109,1,1397433600
595,109,5,1369785600
596,109,5,1349568000
597,109,5,1318032000
598,109,5,1297814400
599,110,5,1372032000
600,110,5,1108166400
601,110,5,1009411200
602,110,5,1112832000
603,111,5,1038009600
604,111,5,1345852800
605,111,4,1048636800
606,111,3,1306195200
607,111,5,980726400
608,112,4,1330646400
609,112,1,1308355200
610,113,5,945475200
611,113,5,1169424000
612,113,5,1337644800
613,113,1,1068681600
614,113,4,1223856000
615,114,5,1037750400
616,115,1,1071705600
617,115,5,1058313600
618,115,3,1042070400
619,115,5,969235200
620,115,4,962064000
621,115,1,1008720000
622,115,5,1358553600
623,115,4,984355200
624,115,1,1046563200
625,116,5,1284854400
626,116,4,1183852800
627,117,4,1204416000
628,117,5,1294790400
629,117,5,1402617600
630,117,5,1198540800
631,117,1,1310774400
632,117,5,1361750400
633,118,5,1251763200
634,118,3,960595200
635,119,5,1289347200
636,119,2,1320537600
637,119,1,1347062400
638,119,1,1250726400
639,119,5,1271721600
640,119,1,1241827200
641,120,4,1049241600
642,120,3,1023062400
643,121,1,1049414400
644,121,1,1139011200
645,121,4,984528000
646,122,1,1159488000
647,122,5,1360195200
648,122,5,1171584000
649,122,4,1069891200
650,122,4,1393372800
651,122,1,1194566400
652,123,1,1041120000
653,124,1,1057449600
654,124,5,1201478400
655,124,5,1260230400
656,124,3,1016323200
657,124,5,1291248000
658,124,4,1292198400
659,125,5,1323820800
660,125,4,1203120000
661,126,5,1393632000
662,127,5,1389398400
663,128,5,1405123200
664,128,5,1371513600
665,128,5,1220140800
666,128,5,1404691200
667,128,4,1352160000
668,128,5,1403136000
669,128,5,1403308800
670,128,5,1353369600
671,128,5,1394064000
672,128,5,1383091200
673,128,5,1246665600
674,128,5,1392681600
675,128,5,1247270400
676,128,5,1374364800
677,128,5,1404691200
678,128,5,1239148800
679,128,5,1405036800
680,128,5,1404172800
681,128,4,1383436800
682,128,5,1405036800
683,128,5,1400284800
684,128,5,1379894400
685,128,4,1375660800
686,128,5,1225238400
687,128,5,1357603200
688,128,5,1404950400
689,128,3,1404345600
690,128,5,1256083200
691,128,4,1375228800
692,128,5,1377216000
693,128,5,1400112000
694,128,5,1281657600
695,128,5,1399334400
696,128,5,1240790400
697,128,1,1403654400
698,128,5,1250467200
699,128,5,1377475200
700,128,5,1378425600
701,128,4,1252972800
702,128,5,1247529600
703,129,2,1297900800
704,129,5,1402272000
705,129,4,1394150400
706,129,5,1299801600
707,129,5,1363996800
708,129,3,1312848000
709,129,4,1357948800
710,129,5,1369353600
711,129,5,1401148800
712,129,5,1379721600
713,129,5,1272758400
714,129,5,1390521600
715,130,3,1383350400
716,130,4,1385337600
717,130,2,1334448000
718,130,1,1276128000
719,130,4,1334188800
720,130,4,1341100800
721,131,4,1364860800
722,131,5,1359590400
723,132,5,957312000
724,133,5,1310860800
725,133,1,1297728000
726,133,5,1347494400
727,134,4,1394668800
728,134,3,1396742400
729,135,1,1166054400
730,136,1,1392940800
731,137,4,1359763200
732,137,2,1397520000
733,137,5,1366243200
734,137,5,1362614400
735,137,5,1402358400
736,137,5,1277164800
737,137,4,1393718400
738,137,4,1311206400
739,137,5,1391731200
740,137,4,1360108800
741,137,5,1367107200
742,137,4,1326931200
743,137,5,1382400000
744,137,5,1381622400
745,137,5,1322265600
746,137,1,1315958400
747,137,5,1393977600
748,137,5,1393977600
749,137,4,1353888000
750,137,5,1357344000
751,137,5,1357776000
752,137,5,1342656000
753,137,4,1379376000
754,137,4,1373673600
755,137,5,1377734400
756,137,1,1345766400
757,137,4,1399507200
758,138,5,1384300800
759,139,1,1393113600
760,139,5,1342828800
761,139,5,1310169600
762,139,3,1367452800
763,139,5,1335398400
764,139,1,1341532800
765,139,1,1335225600
766,139,1,1386892800
767,139,2,1381363200
768,139,5,1368057600
769,139,1,1361923200
770,139,4,1397174400
771,139,2,1382745600
772,139,5,1339372800
773,139,4,974937600
774,139,3,1401753600
775,140,5,1211587200
776,140,5,1224547200
777,140,3,980467200
778,141,5,1279152000
779,142,2,998524800
780,142,1,1017273600
781,142,1,1167782400
782,143,5,981676800
783,143,5,1296518400
784,144,5,1400371200
785,144,5,1362096000
786,144,5,1333238400
787,144,5,1379462400
788,144,3,1388188800
789,144,1,1395273600
790,144,5,1403136000
791,144,5,1403654400
792,144,4,1266710400
793,144,5,1304294400
794,144,5,1404172800
795,144,5,1365897600
796,144,5,1382659200
797,144,5,1383436800
798,144,5,1356220800
799,144,5,1299456000
800,144,5,1353196800
801,144,4,1383350400
802,144,4,1386547200
803,144,1,1374192000
804,144,5,1383091200
805,144,5,1354320000
806,144,5,1398556800
807,144,5,1349654400
808,144,5,1383782400
809,144,5,1361145600
810,144,5,1337904000
811,145,5,1405382400
812,145,4,1361404800
813,145,5,1402099200
814,145,4,1374451200
815,145,4,1317254400
816,145,5,1388188800
817,145,5,1349222400
818,145,1,1350691200
819,145,3,1306368000
820,145,5,1404345600
821,145,5,1377561600
822,145,3,1334361600
823,145,5,1340755200
824,145,5,1360281600
825,146,5,1389052800
826,147,5,1369267200
827,148,5,1347753600
828,148,5,1398297600
829,148,5,1360281600
830,148,5,1324080000
831,148,5,1265414400
832,148,5,1375660800
833,148,4,1397952000
834,148,4,1359936000
835,148,5,1377388800
836,148,5,1378512000
837,148,5,1332288000
838,148,4,1367107200
839,148,5,1361836800
840,148,4,1315526400
841,148,4,1394928000
842,148,5,1402185600
843,148,4,1281571200
844,148,5,1368576000
845,148,3,1375920000
846,148,5,1356048000
847,148,5,1357689600
848,148,4,1360454400
849,148,5,1358467200
850,148,3,1236643200
851,148,3,1260316800
852,148,5,1326585600
853,148,5,1316304000
854,148,4,1278374400
855,148,4,1391126400
856,149,3,1296777600
857,149,4,1314576000
858,149,5,1268611200
859,150,5,1405296000
860,150,5,1270771200
861,150,5,1231286400
862,150,4,1356652800
863,150,5,1285286400
864,150,2,1305158400
865,150,5,1331683200
866,150,4,1292544000
867,150,5,1370390400
868,150,5,1274745600
869,150,5,1363219200
870,150,4,1225584000
871,150,5,1327104000
872,150,4,1367884800
873,150,2,1365724800
874,150,4,1269129600
875,150,5,1212710400
876,150,4,1294704000
877,150,4,1324598400
878,150,5,1217116800
879,150,4,1269820800
880,150,3,1293753600
881,150,5,1199577600
882,150,5,1291507200
883,150,4,1199836800
884,150,4,1357862400
885,150,5,1252454400
886,151,3,1291075200
511,151,4,1381536000
887,151,4,1335484800
888,151,4,1296604800
889,151,5,1400630400
890,151,5,1315872000
891,151,1,1380499200
892,151,5,1353974400
893,151,4,1346198400
894,151,5,1356480000
895,151,2,1390867200
896,151,5,1354492800
897,151,5,1364083200
898,151,5,1401753600
899,151,4,1391472000
900,151,4,1388275200
901,151,4,1360022400
902,151,3,1282780800
903,151,5,1389484800
904,151,5,1301011200
905,151,5,1329782400
906,151,5,1318550400
907,151,5,1346630400
908,151,5,1386460800
909,151,4,1363564800
910,151,4,1353024000
911,151,5,1355097600
912,151,5,1275177600
913,151,4,1354233600
914,151,5,1396137600
915,152,5,1231286400
916,152,1,1237420800
917,152,5,1218067200
918,152,3,1233532800
919,152,4,1180483200
920,152,1,1253404800
921,152,4,1282521600
922,152,5,1178928000
923,152,1,1265500800
924,152,5,1390176000
925,152,1,1252713600
926,152,2,1178841600
927,152,1,1239494400
928,152,5,1372723200
929,152,5,1189209600
930,152,2,1265760000
931,152,5,1141948800
932,152,2,1242345600
933,152,5,1363046400
934,152,3,1217635200
935,152,1,1246320000
936,152,1,1208390400
937,152,1,1254441600
938,152,5,1180656000
939,152,5,998352000
940,152,5,1371168000
941,152,5,1235520000
942,152,5,1240012800
943,152,4,1235433600
944,153,5,1111795200
945,153,4,969494400
946,153,5,1225065600
947,154,5,1341446400
948,154,1,1393977600
949,154,5,1370822400
950,154,5,1271894400
951,154,3,1398988800
952,154,5,1389052800
953,154,5,1309824000
954,154,5,1347753600
955,154,1,1382313600
956,154,3,1392681600
957,154,2,1246060800
958,154,1,1317168000
959,155,5,1124323200
960,156,4,1172880000
961,156,4,1259539200
962,157,5,1405209600
963,157,5,1388275200
964,157,1,1405296000
965,157,5,1405382400
966,157,5,1405641600
967,157,5,1405296000
968,157,5,1405209600
969,157,5,1292284800
970,157,4,1371081600
971,157,3,1376179200
972,157,5,1358553600
973,157,5,1376438400
974,157,5,1351123200
975,157,5,1368057600
976,157,5,1363824000
977,157,1,1376265600
978,157,5,1371600000
979,157,5,1370563200
980,157,5,1393286400
981,157,5,1377648000
982,157,5,1361923200
983,157,4,1340323200
984,157,4,1389398400
985,157,5,1373932800
986,157,5,1386460800
987,157,5,1394668800
988,157,4,1353715200
989,157,1,1343865600
990,157,1,1340150400
991,157,5,1386547200
992,157,5,1384473600
993,157,5,1377302400
994,157,3,1350691200
995,157,4,1404691200
996,157,2,1176163200
997,157,4,1356998400
998,157,5,1223942400
999,157,2,1374537600
1000,157,4,1369526400
1001,157,5,1370304000
1002,157,5,1357689600
1003,157,1,1400889600
1004,157,4,1379289600
1005,157,2,1404172800
1006,157,4,1369526400
1007,157,5,1314316800
1008,157,5,1374969600
1009,157,4,1369353600
1010,157,4,1306713600
1011,157,5,1363564800
1012,157,4,1376352000
1013,157,5,1388275200
1014,157,5,1367798400
1015,157,1,1304553600
1016,157,2,1376611200
1017,157,5,1350604800
1018,157,5,1339977600
1019,157,5,1373068800
1020,157,5,1381795200
1021,157,5,1356566400
1022,157,1,1366848000
1023,157,5,1388102400
1024,157,5,1368662400
1025,157,5,1364428800
1026,157,5,1370304000
1027,157,5,1355184000
1028,157,4,1227657600
1029,157,5,1399852800
1030,157,1,1363737600
1031,157,4,1344729600
1032,157,4,1272326400
1033,157,4,1371081600
1034,157,5,1359676800
1035,157,5,1404086400
1036,157,5,1335830400
1037,157,3,1364688000
1038,157,5,1301788800
1039,157,5,1370822400
1040,157,4,1395705600
1041,157,5,1324252800
1042,157,5,1369958400
1043,157,1,1340582400
1044,157,4,1285804800
1045,157,4,1339977600
1046,157,3,1377475200
1047,157,1,1304640000
1048,157,2,1366848000
1049,157,5,1333929600
1050,157,5,1382227200
1051,157,5,1371340800
1052,157,4,1379462400
1053,157,5,1370822400
1054,157,5,1338422400
1055,157,4,1375747200
1056,157,5,1358553600
1057,157,5,1378166400
1058,157,5,1375315200
1059,157,5,1396310400
1060,157,5,1348185600
1061,157,5,1344643200
1062,157,5,1364256000
1063,157,5,1349654400
1064,157,2,1380240000
1065,157,5,1319500800
1066,157,5,1354060800
1067,157,1,1373932800
1068,157,5,1376092800
1069,157,4,1354579200
1070,157,2,1398470400
1071,157,1,1266883200
1072,157,5,1399766400
1073,157,5,1388880000
1074,157,4,1394150400
1075,157,3,1326067200
1076,157,5,1376697600
1077,157,5,1236902400
1078,157,2,1372636800
1079,157,1,1223769600
1080,157,3,1252886400
1081,157,1,1309910400
1082,157,5,1310688000
1083,157,5,1391472000
1084,157,4,1376870400
1085,157,4,1402012800
1086,157,5,1334880000
1087,157,1,1377388800
1088,157,4,1399507200
1089,157,5,1404604800
1090,157,3,1392595200
1091,157,5,1404432000
1092,157,5,1243814400
1093,157,4,1401840000
1094,157,5,1370736000
1095,157,5,1368921600
1096,157,4,1375056000
1097,157,5,1240185600
1098,157,1,1377388800
1099,157,5,1356652800
1100,157,5,1374105600
1101,157,5,1374624000
1102,157,5,1350259200
1103,157,5,1330992000
1104,157,5,1372809600
1105,157,5,1395014400
1106,157,5,1356134400
1107,157,5,1356566400
1108,157,5,1363824000
1109,157,1,1306627200
1110,157,1,1389830400
1111,157,1,1404777600
1112,157,4,1393372800
1113,157,5,1352160000
1114,157,4,1370217600
1115,157,5,1371168000
1116,157,5,1378339200
1117,157,5,1373068800
1118,157,4,1357862400
1119,157,5,1398211200
1120,157,4,1374537600
1121,157,5,1373241600
1122,157,5,1403222400
1123,157,5,1391040000
1124,157,4,1389225600
1125,157,5,1374624000
1126,157,5,1386547200
1127,157,3,1341446400
1128,157,5,1338681600
1129,157,4,1400630400
1130,157,1,1378944000
1131,157,5,1336176000
1132,157,5,1338854400
1133,157,1,1347580800
1134,157,5,1350259200
1135,157,5,1389657600
1136,157,5,1397174400
1137,157,5,1357344000
1138,157,4,1339459200
1139,157,1,1337731200
1140,157,1,1393545600
1141,157,5,1371513600
1142,157,5,1362009600
1143,157,1,1334534400
1144,157,1,1358121600
1145,157,5,1388448000
1146,157,4,1343260800
1147,157,5,1340236800
1148,157,5,1351382400
1149,157,5,1404000000
1150,157,5,1377043200
1151,157,1,1371427200
1152,157,5,1368835200
1153,157,5,1371513600
1154,157,2,1403136000
1155,157,5,1208736000
1156,157,1,1337212800
1157,157,1,1377734400
1158,157,1,1394582400
1159,157,5,1404172800
1160,157,5,1368230400
1161,157,5,1256169600
1162,157,5,1388707200
1163,157,4,1397260800
1164,157,5,1367366400
1165,157,4,1378425600
1166,157,5,1377820800
1167,157,5,1362873600
1168,157,5,1374019200
1169,157,5,1338076800
1170,157,4,1326585600
1171,157,5,1380672000
1172,157,5,1371600000
1173,157,5,1373068800
1174,157,5,1355011200
1175,157,5,1389052800
1176,157,1,1375747200
1177,157,1,1404604800
1178,157,1,1375747200
1179,157,5,1388448000
1180,157,5,1355529600
1181,157,5,1401840000
1182,157,4,1366156800
1183,157,5,1370908800
1184,157,4,1296518400
1185,157,5,1312156800
1186,157,3,1326672000
1187,157,5,1304899200
1188,157,5,1342569600
1189,157,5,1379980800
1190,157,5,1356652800
1191,157,5,1403481600
1192,157,5,1378339200
1193,157,5,1379203200
1194,157,5,1278460800
1195,157,5,1372032000
1196,157,4,1389484800
1197,157,5,1380758400
1198,157,5,1273276800
1199,157,5,1297382400
1200,157,5,1368576000
1201,157,3,1400803200
1202,157,5,1348185600
1203,157,5,1397779200
1204,157,5,1360540800
1205,157,5,1389312000
1206,157,5,1344816000
1207,157,5,1360540800
1208,157,1,1338854400
1209,157,4,1402876800
1210,157,5,1376784000
1211,157,5,1353715200
1212,157,5,1323907200
1213,157,5,1400889600
1214,157,5,1403222400
1215,157,5,1371686400
1216,157,5,1384992000
1217,157,1,1362441600
1218,157,4,1381017600
1219,157,5,1356393600
1220,157,4,1393113600
1221,157,1,1401667200
1222,157,5,1373414400
1223,157,5,1386028800
1224,157,4,1367366400
1225,157,4,1338249600
1226,157,5,1341360000
1227,157,1,1381536000
1228,157,5,1399420800
1229,157,1,1253577600
1230,157,5,1271808000
1231,157,4,1349049600
